lr_precision,lr_recall,tree_precision,tree_recall,rf_precision,rf_recall,svc_precision,svc_recall,gbc_precision,gbc_recall,knn_precision,knn_recall
0.4608695652173913,0.9814814814814815,,,0.45217391304347826,0.9629629629629629,0.4608695652173913,0.9814814814814815,0.4608695652173913,0.9814814814814815,,
0.4649122807017544,0.9814814814814815,,,0.45614035087719296,0.9629629629629629,0.4649122807017544,0.9814814814814815,0.4649122807017544,0.9814814814814815,,
0.4690265486725664,0.9814814814814815,,,0.46017699115044247,0.9629629629629629,0.4690265486725664,0.9814814814814815,0.4690265486725664,0.9814814814814815,,
0.4732142857142857,0.9814814814814815,,,0.4642857142857143,0.9629629629629629,0.4642857142857143,0.9629629629629629,0.4732142857142857,0.9814814814814815,,
0.4774774774774775,0.9814814814814815,,,0.46846846846846846,0.9629629629629629,0.46846846846846846,0.9629629629629629,0.4774774774774775,0.9814814814814815,,
0.4818181818181818,0.9814814814814815,,,0.4636363636363636,0.9444444444444444,0.4727272727272727,0.9629629629629629,0.4818181818181818,0.9814814814814815,,
0.48623853211009177,0.9814814814814815,,,0.46788990825688076,0.9444444444444444,0.47706422018348627,0.9629629629629629,0.47706422018348627,0.9629629629629629,,
0.49074074074074076,0.9814814814814815,,,0.4722222222222222,0.9444444444444444,0.48148148148148145,0.9629629629629629,0.48148148148148145,0.9629629629629629,,
0.4953271028037383,0.9814814814814815,,,0.4766355140186916,0.9444444444444444,0.48598130841121495,0.9629629629629629,0.48598130841121495,0.9629629629629629,,
0.49056603773584906,0.9629629629629629,,,0.4811320754716981,0.9444444444444444,0.49056603773584906,0.9629629629629629,0.49056603773584906,0.9629629629629629,,
0.49523809523809526,0.9629629629629629,,,0.4857142857142857,0.9444444444444444,0.4857142857142857,0.9444444444444444,0.49523809523809526,0.9629629629629629,,
0.5,0.9629629629629629,,,0.49038461538461536,0.9444444444444444,0.49038461538461536,0.9444444444444444,0.5,0.9629629629629629,,
0.5048543689320388,0.9629629629629629,,,0.4854368932038835,0.9259259259259259,0.49514563106796117,0.9444444444444444,0.49514563106796117,0.9444444444444444,,
0.5098039215686274,0.9629629629629629,,,0.49019607843137253,0.9259259259259259,0.5,0.9444444444444444,0.5,0.9444444444444444,,
0.5148514851485149,0.9629629629629629,,,0.49504950495049505,0.9259259259259259,0.504950495049505,0.9444444444444444,0.504950495049505,0.9444444444444444,,
0.52,0.9629629629629629,,,0.5,0.9259259259259259,0.51,0.9444444444444444,0.51,0.9444444444444444,,
0.5151515151515151,0.9444444444444444,,,0.5050505050505051,0.9259259259259259,0.5151515151515151,0.9444444444444444,0.5151515151515151,0.9444444444444444,,
0.5102040816326531,0.9259259259259259,,,0.5102040816326531,0.9259259259259259,0.5204081632653061,0.9444444444444444,0.5204081632653061,0.9444444444444444,,
0.5154639175257731,0.9259259259259259,,,0.5154639175257731,0.9259259259259259,0.5154639175257731,0.9259259259259259,0.5257731958762887,0.9444444444444444,,
0.5208333333333334,0.9259259259259259,,,0.5208333333333334,0.9259259259259259,0.5208333333333334,0.9259259259259259,0.53125,0.9444444444444444,,
0.5263157894736842,0.9259259259259259,,,0.5263157894736842,0.9259259259259259,0.5263157894736842,0.9259259259259259,0.5368421052631579,0.9444444444444444,,
0.5319148936170213,0.9259259259259259,,,0.5319148936170213,0.9259259259259259,0.5319148936170213,0.9259259259259259,0.5425531914893617,0.9444444444444444,,
0.5376344086021505,0.9259259259259259,,,0.5376344086021505,0.9259259259259259,0.5376344086021505,0.9259259259259259,0.5376344086021505,0.9259259259259259,,
0.5434782608695652,0.9259259259259259,,,0.5434782608695652,0.9259259259259259,0.5434782608695652,0.9259259259259259,0.5434782608695652,0.9259259259259259,,
0.5494505494505495,0.9259259259259259,,,0.5494505494505495,0.9259259259259259,0.5384615384615384,0.9074074074074074,0.5494505494505495,0.9259259259259259,,
0.5555555555555556,0.9259259259259259,,,0.5555555555555556,0.9259259259259259,0.5444444444444444,0.9074074074074074,0.5555555555555556,0.9259259259259259,,
0.550561797752809,0.9074074074074074,,,0.5617977528089888,0.9259259259259259,0.550561797752809,0.9074074074074074,0.550561797752809,0.9074074074074074,,
0.5568181818181818,0.9074074074074074,,,0.5681818181818182,0.9259259259259259,0.5568181818181818,0.9074074074074074,0.5454545454545454,0.8888888888888888,,
0.5517241379310345,0.8888888888888888,,,0.5747126436781609,0.9259259259259259,0.5632183908045977,0.9074074074074074,0.5517241379310345,0.8888888888888888,,
0.5465116279069767,0.8703703703703703,,,0.5697674418604651,0.9074074074074074,0.5697674418604651,0.9074074074074074,0.5581395348837209,0.8888888888888888,,
0.5529411764705883,0.8703703703703703,,,0.5764705882352941,0.9074074074074074,0.5764705882352941,0.9074074074074074,0.5647058823529412,0.8888888888888888,,
0.5595238095238095,0.8703703703703703,,,0.5833333333333334,0.9074074074074074,0.5833333333333334,0.9074074074074074,0.5714285714285714,0.8888888888888888,,
0.5662650602409639,0.8703703703703703,,,0.5903614457831325,0.9074074074074074,0.5783132530120482,0.8888888888888888,0.5783132530120482,0.8888888888888888,,
0.573170731707317,0.8703703703703703,,,0.5975609756097561,0.9074074074074074,0.5853658536585366,0.8888888888888888,0.5853658536585366,0.8888888888888888,,
0.5802469135802469,0.8703703703703703,,,0.6049382716049383,0.9074074074074074,0.5802469135802469,0.8703703703703703,0.5925925925925926,0.8888888888888888,,
0.5875,0.8703703703703703,,,0.6,0.8888888888888888,0.5875,0.8703703703703703,0.6,0.8888888888888888,,
0.5822784810126582,0.8518518518518519,,,0.6075949367088608,0.8888888888888888,0.5949367088607594,0.8703703703703703,0.6075949367088608,0.8888888888888888,,
0.5897435897435898,0.8518518518518519,,,0.6153846153846154,0.8888888888888888,0.6025641025641025,0.8703703703703703,0.6025641025641025,0.8703703703703703,,
0.5974025974025974,0.8518518518518519,,,0.6233766233766234,0.8888888888888888,0.6103896103896104,0.8703703703703703,0.6103896103896104,0.8703703703703703,,
0.5921052631578947,0.8333333333333334,,,0.631578947368421,0.8888888888888888,0.6052631578947368,0.8518518518518519,0.618421052631579,0.8703703703703703,,
0.6,0.8333333333333334,,,0.64,0.8888888888888888,0.6133333333333333,0.8518518518518519,0.6266666666666667,0.8703703703703703,,
0.5945945945945946,0.8148148148148148,,,0.6351351351351351,0.8703703703703703,0.6216216216216216,0.8518518518518519,0.6351351351351351,0.8703703703703703,,
0.6027397260273972,0.8148148148148148,,,0.6438356164383562,0.8703703703703703,0.6301369863013698,0.8518518518518519,0.6438356164383562,0.8703703703703703,,
0.5972222222222222,0.7962962962962963,,,0.6527777777777778,0.8703703703703703,0.6388888888888888,0.8518518518518519,0.6527777777777778,0.8703703703703703,,
0.6056338028169014,0.7962962962962963,,,0.6619718309859155,0.8703703703703703,0.647887323943662,0.8518518518518519,0.647887323943662,0.8518518518518519,,
0.6142857142857143,0.7962962962962963,,,0.6714285714285714,0.8703703703703703,0.6428571428571429,0.8333333333333334,0.6571428571428571,0.8518518518518519,,
0.6086956521739131,0.7777777777777778,,,0.6666666666666666,0.8518518518518519,0.6376811594202898,0.8148148148148148,0.6666666666666666,0.8518518518518519,,
0.6176470588235294,0.7777777777777778,,,0.6617647058823529,0.8333333333333334,0.6470588235294118,0.8148148148148148,0.6617647058823529,0.8333333333333334,,
0.6268656716417911,0.7777777777777778,,,0.6567164179104478,0.8148148148148148,0.6567164179104478,0.8148148148148148,0.6567164179104478,0.8148148148148148,,
0.6212121212121212,0.7592592592592593,,,0.6515151515151515,0.7962962962962963,0.6515151515151515,0.7962962962962963,0.6515151515151515,0.7962962962962963,,
0.6307692307692307,0.7592592592592593,,,0.6461538461538462,0.7777777777777778,0.6615384615384615,0.7962962962962963,0.6615384615384615,0.7962962962962963,,
0.640625,0.7592592592592593,,,0.65625,0.7777777777777778,0.671875,0.7962962962962963,0.65625,0.7777777777777778,,
0.6507936507936508,0.7592592592592593,,,0.6666666666666666,0.7777777777777778,0.6825396825396826,0.7962962962962963,0.6666666666666666,0.7777777777777778,,
0.6451612903225806,0.7407407407407407,,,0.6612903225806451,0.7592592592592593,0.6935483870967742,0.7962962962962963,0.6774193548387096,0.7777777777777778,,
0.639344262295082,0.7222222222222222,,,0.6557377049180327,0.7407407407407407,0.6885245901639344,0.7777777777777778,0.6885245901639344,0.7777777777777778,,
0.6333333333333333,0.7037037037037037,,,0.65,0.7222222222222222,0.6833333333333333,0.7592592592592593,0.6833333333333333,0.7592592592592593,,
0.6271186440677966,0.6851851851851852,,,0.6440677966101694,0.7037037037037037,0.6779661016949152,0.7407407407407407,0.6779661016949152,0.7407407407407407,,
0.6379310344827587,0.6851851851851852,,,0.6379310344827587,0.6851851851851852,0.6724137931034483,0.7222222222222222,0.6896551724137931,0.7407407407407407,,
0.6491228070175439,0.6851851851851852,,,0.631578947368421,0.6666666666666666,0.6842105263157895,0.7222222222222222,0.6842105263157895,0.7222222222222222,,
0.6428571428571429,0.6666666666666666,,,0.6428571428571429,0.6666666666666666,0.6964285714285714,0.7222222222222222,0.6785714285714286,0.7037037037037037,,
0.6545454545454545,0.6666666666666666,,,0.6363636363636364,0.6481481481481481,0.6909090909090909,0.7037037037037037,0.6727272727272727,0.6851851851851852,,
0.6481481481481481,0.6481481481481481,,,0.6481481481481481,0.6481481481481481,0.6851851851851852,0.6851851851851852,0.6666666666666666,0.6666666666666666,,
0.6415094339622641,0.6296296296296297,,,0.660377358490566,0.6481481481481481,0.6792452830188679,0.6666666666666666,0.6792452830188679,0.6666666666666666,,
0.6346153846153846,0.6111111111111112,,,0.6538461538461539,0.6296296296296297,0.6730769230769231,0.6481481481481481,0.6730769230769231,0.6481481481481481,,
0.6274509803921569,0.5925925925925926,,,0.6470588235294118,0.6111111111111112,0.6666666666666666,0.6296296296296297,0.6666666666666666,0.6296296296296297,,
0.64,0.5925925925925926,,,0.64,0.5925925925925926,0.66,0.6111111111111112,0.66,0.6111111111111112,,
0.6326530612244898,0.5740740740740741,,,0.6530612244897959,0.5925925925925926,0.6530612244897959,0.5925925925925926,0.6530612244897959,0.5925925925925926,,
0.625,0.5555555555555556,,,0.6666666666666666,0.5925925925925926,0.6458333333333334,0.5740740740740741,0.6458333333333334,0.5740740740740741,,
0.6382978723404256,0.5555555555555556,,,0.6595744680851063,0.5740740740740741,0.6382978723404256,0.5555555555555556,0.6382978723404256,0.5555555555555556,,
0.6304347826086957,0.5370370370370371,,,0.6739130434782609,0.5740740740740741,0.6521739130434783,0.5555555555555556,0.6304347826086957,0.5370370370370371,,
0.6222222222222222,0.5185185185185185,,,0.6666666666666666,0.5555555555555556,0.6444444444444445,0.5370370370370371,0.6444444444444445,0.5370370370370371,,
0.6136363636363636,0.5,,,0.6590909090909091,0.5370370370370371,0.6363636363636364,0.5185185185185185,0.6590909090909091,0.5370370370370371,,
0.627906976744186,0.5,,,0.6511627906976745,0.5185185185185185,0.627906976744186,0.5,0.6511627906976745,0.5185185185185185,,
0.6190476190476191,0.48148148148148145,,,0.6428571428571429,0.5,0.6190476190476191,0.48148148148148145,0.6428571428571429,0.5,,
0.6341463414634146,0.48148148148148145,,,0.6585365853658537,0.5,0.6341463414634146,0.48148148148148145,0.6341463414634146,0.48148148148148145,,
0.625,0.46296296296296297,,,0.675,0.5,0.625,0.46296296296296297,0.65,0.48148148148148145,,
0.6153846153846154,0.4444444444444444,,,0.6666666666666666,0.48148148148148145,0.6410256410256411,0.46296296296296297,0.6410256410256411,0.46296296296296297,,
0.6052631578947368,0.42592592592592593,,,0.6578947368421053,0.46296296296296297,0.631578947368421,0.4444444444444444,0.631578947368421,0.4444444444444444,,
0.6216216216216216,0.42592592592592593,,,0.6486486486486487,0.4444444444444444,0.6486486486486487,0.4444444444444444,0.6216216216216216,0.42592592592592593,,
0.6388888888888888,0.42592592592592593,,,0.6666666666666666,0.4444444444444444,0.6388888888888888,0.42592592592592593,0.6111111111111112,0.4074074074074074,,
0.6285714285714286,0.4074074074074074,,,0.6571428571428571,0.42592592592592593,0.6285714285714286,0.4074074074074074,0.6285714285714286,0.4074074074074074,,
0.6470588235294118,0.4074074074074074,,,0.6470588235294118,0.4074074074074074,0.6176470588235294,0.3888888888888889,0.6176470588235294,0.3888888888888889,,
0.6666666666666666,0.4074074074074074,,,0.6666666666666666,0.4074074074074074,0.6363636363636364,0.3888888888888889,0.6363636363636364,0.3888888888888889,,
0.6875,0.4074074074074074,,,0.6875,0.4074074074074074,0.65625,0.3888888888888889,0.65625,0.3888888888888889,,
0.6774193548387096,0.3888888888888889,,,0.6774193548387096,0.3888888888888889,0.6451612903225806,0.37037037037037035,0.6451612903225806,0.37037037037037035,,
0.6666666666666666,0.37037037037037035,,,0.6666666666666666,0.37037037037037035,0.6333333333333333,0.35185185185185186,0.6666666666666666,0.37037037037037035,,
0.6551724137931034,0.35185185185185186,,,0.6551724137931034,0.35185185185185186,0.6206896551724138,0.3333333333333333,0.6551724137931034,0.35185185185185186,,
0.6785714285714286,0.35185185185185186,,,0.6785714285714286,0.35185185185185186,0.6428571428571429,0.3333333333333333,0.6785714285714286,0.35185185185185186,,
0.7037037037037037,0.35185185185185186,,,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,,
0.6923076923076923,0.3333333333333333,,,0.6923076923076923,0.3333333333333333,0.6923076923076923,0.3333333333333333,0.6923076923076923,0.3333333333333333,,
0.72,0.3333333333333333,,,0.72,0.3333333333333333,0.72,0.3333333333333333,0.68,0.3148148148148148,,
0.7083333333333334,0.3148148148148148,,,0.7083333333333334,0.3148148148148148,0.7083333333333334,0.3148148148148148,0.6666666666666666,0.2962962962962963,,
0.7391304347826086,0.3148148148148148,,,0.6956521739130435,0.2962962962962963,0.7391304347826086,0.3148148148148148,0.6956521739130435,0.2962962962962963,,
0.7272727272727273,0.2962962962962963,,,0.6818181818181818,0.2777777777777778,0.7272727272727273,0.2962962962962963,0.7272727272727273,0.2962962962962963,,
0.7142857142857143,0.2777777777777778,,,0.6666666666666666,0.25925925925925924,0.7142857142857143,0.2777777777777778,0.7142857142857143,0.2777777777777778,,
0.7,0.25925925925925924,,,0.65,0.24074074074074073,0.7,0.25925925925925924,0.7,0.25925925925925924,,
0.6842105263157895,0.24074074074074073,,,0.631578947368421,0.2222222222222222,0.7368421052631579,0.25925925925925924,0.6842105263157895,0.24074074074074073,,
0.6666666666666666,0.2222222222222222,,,0.6111111111111112,0.2037037037037037,0.7777777777777778,0.25925925925925924,0.7222222222222222,0.24074074074074073,,
0.6470588235294118,0.2037037037037037,,,0.5882352941176471,0.18518518518518517,0.7647058823529411,0.24074074074074073,0.7058823529411765,0.2222222222222222,,
0.625,0.18518518518518517,,,0.625,0.18518518518518517,0.75,0.2222222222222222,0.6875,0.2037037037037037,,
0.6,0.16666666666666666,,,0.6,0.16666666666666666,0.7333333333333333,0.2037037037037037,0.6666666666666666,0.18518518518518517,,
0.6428571428571429,0.16666666666666666,,,0.5714285714285714,0.14814814814814814,0.7142857142857143,0.18518518518518517,0.6428571428571429,0.16666666666666666,,
0.6153846153846154,0.14814814814814814,,,0.6153846153846154,0.14814814814814814,0.6923076923076923,0.16666666666666666,0.6923076923076923,0.16666666666666666,,
0.6666666666666666,0.14814814814814814,,,0.5833333333333334,0.12962962962962962,0.6666666666666666,0.14814814814814814,0.75,0.16666666666666666,,
0.7272727272727273,0.14814814814814814,,,0.5454545454545454,0.1111111111111111,0.6363636363636364,0.12962962962962962,0.7272727272727273,0.14814814814814814,,
0.7,0.12962962962962962,,,0.5,0.09259259259259259,0.7,0.12962962962962962,0.7,0.12962962962962962,,
0.6666666666666666,0.1111111111111111,,,0.4444444444444444,0.07407407407407407,0.7777777777777778,0.12962962962962962,0.6666666666666666,0.1111111111111111,,
0.625,0.09259259259259259,,,0.375,0.05555555555555555,0.75,0.1111111111111111,0.75,0.1111111111111111,,
0.5714285714285714,0.07407407407407407,,,0.42857142857142855,0.05555555555555555,0.8571428571428571,0.1111111111111111,0.7142857142857143,0.09259259259259259,,
0.5,0.05555555555555555,,,0.3333333333333333,0.037037037037037035,0.8333333333333334,0.09259259259259259,0.6666666666666666,0.07407407407407407,,
0.4,0.037037037037037035,,,0.4,0.037037037037037035,0.8,0.07407407407407407,0.6,0.05555555555555555,,
0.5,0.037037037037037035,,,0.5,0.037037037037037035,0.75,0.05555555555555555,0.75,0.05555555555555555,,
0.6666666666666666,0.037037037037037035,,,0.3333333333333333,0.018518518518518517,0.6666666666666666,0.037037037037037035,0.6666666666666666,0.037037037037037035,,
0.5,0.018518518518518517,,,0.5,0.018518518518518517,1.0,0.037037037037037035,0.5,0.018518518518518517,,
0.0,0.0,,,0.0,0.0,1.0,0.018518518518518517,0.0,0.0,,
1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0,,
